,Parametros CH1,Valores CH1,Tiempo CH1,Voltaje CH1,Parametros CH4,Valores CH4,Tiempo CH4,Voltaje CH4
0,CH activo,1,2.3e-06,6600.0,CH activo,4,2.3e-06,0.08
1,Int. Temporal,2e-08,2.32e-06,6600.0,Int. Temporal,2e-08,2.32e-06,0.1
2,Trigger,"AUTO;EDGE;5.0E-7;CH1;DC;RISE;CH1;FIELD;NORMAL;1;NTSC;CH1;POSITIVE;EQUAL;1.0E-3;4.2E3
",2.34e-06,6800.0,Trigger,"AUTO;EDGE;5.0E-7;CH1;DC;RISE;CH1;FIELD;NORMAL;1;NTSC;CH1;POSITIVE;EQUAL;1.0E-3;4.2E3
",2.34e-06,0.06
3,Unidades verticales,"""V""",2.36e-06,6800.0,Unidades verticales,"""V""",2.36e-06,0.1
4,Volts x div,5.0E3,2.38e-06,6800.0,Volts x div,5.0E-1,2.38e-06,0.08
5,Offset vertical (en unidades digitales),108.0,2.4e-06,6800.0,Offset vertical (en unidades digitales),91.0,2.4e-06,0.08
6,Unidades horizontales,"""s""
",2.42e-06,6800.0,Unidades horizontales,"""s""
",2.42e-06,0.1
7,Escala horizontal,2e-08,2.44e-06,6800.0,Escala horizontal,2e-08,2.44e-06,0.04
8,Cero vertical (en unidades verticales),0.0,2.46e-06,6800.0,Cero vertical (en unidades verticales),0.0,2.46e-06,0.08
9,Factor de Atenuacion,1.0E3,2.48e-06,6800.0,Factor de Atenuacion,1.0E0,2.48e-06,0.1
10,Fecha,22-08-2024 11:08:40,2.4999999999999998e-06,6800.0,Fecha,22-08-2024 11:08:46,2.4999999999999998e-06,0.1
11,,,2.52e-06,6600.0,,,2.52e-06,0.08
12,,,2.5400000000000002e-06,6800.0,,,2.5400000000000002e-06,0.1
13,,,2.56e-06,6600.0,,,2.56e-06,0.1
14,,,2.58e-06,6800.0,,,2.58e-06,0.1
15,,,2.6e-06,7000.0,,,2.6e-06,0.1
16,,,2.62e-06,6800.0,,,2.62e-06,0.08
17,,,2.64e-06,7000.0,,,2.64e-06,0.08
18,,,2.66e-06,6800.0,,,2.66e-06,0.12
19,,,2.68e-06,6800.0,,,2.68e-06,0.1
20,,,2.7e-06,6800.0,,,2.7e-06,0.1
21,,,2.7200000000000002e-06,7000.0,,,2.7200000000000002e-06,0.1
22,,,2.74e-06,7000.0,,,2.74e-06,0.08
23,,,2.76e-06,6800.0,,,2.76e-06,0.1
24,,,2.78e-06,6800.0,,,2.78e-06,0.08
25,,,2.8e-06,6800.0,,,2.8e-06,0.1
26,,,2.82e-06,6800.0,,,2.82e-06,0.1
27,,,2.84e-06,7000.0,,,2.84e-06,0.08
28,,,2.86e-06,7000.0,,,2.86e-06,0.1
29,,,2.88e-06,7000.0,,,2.88e-06,0.08
30,,,2.9e-06,6800.0,,,2.9e-06,0.1
31,,,2.92e-06,7000.0,,,2.92e-06,0.08
32,,,2.94e-06,7000.0,,,2.94e-06,0.1
33,,,2.96e-06,7000.0,,,2.96e-06,0.1
34,,,2.9800000000000003e-06,6800.0,,,2.9800000000000003e-06,0.1
35,,,3e-06,7200.0,,,3e-06,0.06
36,,,3.02e-06,7000.0,,,3.02e-06,0.12
37,,,3.04e-06,7000.0,,,3.04e-06,0.08
38,,,3.06e-06,7000.0,,,3.06e-06,0.08
39,,,3.08e-06,6800.0,,,3.08e-06,0.08
40,,,3.1e-06,7000.0,,,3.1e-06,0.1
41,,,3.1199999999999998e-06,6800.0,,,3.1199999999999998e-06,0.08
42,,,3.14e-06,7000.0,,,3.14e-06,0.1
43,,,3.1600000000000002e-06,7000.0,,,3.1600000000000002e-06,0.1
44,,,3.18e-06,7000.0,,,3.18e-06,0.06
45,,,3.2e-06,7000.0,,,3.2e-06,0.08
46,,,3.22e-06,7000.0,,,3.22e-06,0.1
47,,,3.24e-06,7200.0,,,3.24e-06,0.1
48,,,3.26e-06,7200.0,,,3.26e-06,0.1
49,,,3.28e-06,7000.0,,,3.28e-06,0.06
